CustomerKey,PaymentStatus,InvoiceCount,TotalAmount,AvgAmount
3275,Pending,1,2233.528075124681,3272.6141350629628
3275,Overdue,4,9960.70832067363,2856.34580894019
3275,Unknown,2,4498.293396079305,1300.868500331627
3276,Paid,30,78561.24629100454,2726.4398865165
3276,Pending,1,3021.0152959831794,2621.2603748738716
3276,Overdue,2,5228.882189242314,2812.07834387525
3276,Unknown,1,2097.7679675262657,1808.510971781855
3277,Paid,40,131282.31517375575,2678.4628931784537
3277,Overdue,4,9189.522337993174,2177.830832475244
3277,Unknown,2,4279.360230845002,2143.1134284260547
3278,Paid,41,68880.27396371862,2356.81868859425
3278,Overdue,2,4347.095294590785,2775.582134835285
3278,Unknown,2,3153.8258528611836,2451.5985075968943
3279,Paid,31,68565.33708487706,2973.220185915252
3279,Pending,1,3186.740840304019,2439.4041032859254
3279,Overdue,1,2303.004305726469,3227.0419209085735
3279,Unknown,2,5958.707623869315,2176.2014680679545
3280,Paid,43,144558.75468263053,2960.3545952848285
3280,Pending,1,2524.5484376163276,2658.585815126778
3280,Overdue,1,1944.7910780347988,3090.44045062278
3280,Unknown,4,11330.98308874924,2389.8853382866996
3282,Paid,26,46493.641963646856,2514.972653072077
3282,Pending,3,8089.759980057009,2768.305412786509
3282,Overdue,1,2922.4958774767265,1581.6906180088965
3282,Unknown,3,7571.944350733327,2197.834247233102
3285,Paid,29,82117.92256813485,2310.789254874089
3285,Pending,2,5031.060808073763,2389.4368086068116
3285,Overdue,2,3880.406000358378,2449.443355627795
3285,Unknown,2,6173.605356828603,2831.6656416253795
3287,Paid,44,122247.65327098171,2342.577578456143
3287,Pending,2,5524.089449459327,2440.2099877367473
3287,Overdue,3,7240.479711943737,2248.4423507391916
3287,Unknown,2,6260.602781066718,2750.7859307472095
3288,Paid,36,93861.89735897488,716.1803408503054
3288,Pending,3,6747.871296019503,1877.8694534949545
3288,Overdue,2,4779.277906917414,3233.8579676317895
3288,Unknown,3,8026.980124193832,3296.4606026984757
3289,Paid,30,90743.85183918872,2754.398124031888
3289,Pending,3,8702.236357490792,2055.3029455427195
3289,Overdue,4,7169.709781544263,1921.5159075892861
3290,Paid,44,144377.97519352555,2029.1154198441668
3290,Pending,3,7336.111620003533,2532.1852874544775
3290,Overdue,2,4644.069041683238,1918.2921526171942
3290,Unknown,4,11746.368789854943,2236.824585534377
3293,Paid,25,61796.122461871004,2925.3276259862355
3293,Pending,1,2771.1017643357313,1666.4140164923933
3293,Overdue,3,12177.406224021928,2104.1055924141115
3293,Unknown,1,2828.002897927429,2704.9069093273797
3294,Paid,25,65456.174969777654,3999.2137315931354
3294,Pending,1,2842.618345154853,3341.5300658386363
3294,Overdue,5,12011.92886082227,2656.1204433641574
3295,Paid,31,77817.99217623389,2351.7582565160574
3295,Pending,1,3511.6163539513877,1908.7377225260468
3295,Overdue,4,9822.646277618333,2097.262780483694
3295,Unknown,3,6241.4209624919695,2949.672622060009
3297,Paid,37,93611.27589475953,2948.947221176191
3297,Pending,2,7272.225938288764,2710.674237508206
3297,Overdue,1,2678.238108471206,2624.6968437050023
3297,Unknown,3,8369.854899516928,1892.0754818001492
3298,Paid,40,99246.6688649477,2097.0836054415
3298,Pending,2,4075.9340194313286,2929.468043733636
3298,Unknown,4,13754.180938959022,2705.118578752672
3300,Paid,23,66563.07907982168,1871.1478419112682
3300,Pending,1,1724.8922183652264,2626.524178645894
3300,Overdue,4,9316.73589068048,2682.902391531215
3300,Unknown,3,8015.856140328022,1585.0861640051041
3301,Paid,39,112877.70963298871,2407.2016504004473
3301,Pending,3,7924.165301604939,2702.0266806593536
3301,Overdue,3,7696.029250692478,3422.8318751486495
3301,Unknown,3,7490.266780899486,2662.3220913124187
3302,Paid,27,81341.59083351797,2721.173314266426
3302,Overdue,2,5039.708568858088,2739.241494703864
3302,Unknown,2,6123.752411114309,2071.208414291381
3304,Paid,31,100255.07474799469,2315.5589770442703
3304,Pending,3,12831.999130167214,2010.5278394181196
3304,Unknown,5,11601.711704013169,2341.6520524375323
3305,Paid,25,53171.13925955392,1864.7413100679348
3305,Pending,4,11874.445657028782,2205.118696473314
3305,Overdue,2,3870.86621957802,2437.9254121418107
3305,Unknown,4,9189.416325685304,1622.3193171300532
3306,Paid,43,73362.98294314914,3456.5522572452137
3306,Pending,3,6959.365616583393,2637.162966744155
3306,Overdue,2,7203.687675390078,3023.0137760397115
3306,Unknown,1,3173.403989351356,2776.9426558953705
3307,Paid,33,114366.48503628586,2672.8538462677266
3307,Pending,3,8447.484678283949,3012.4739828624597
3307,Overdue,5,11390.088044705843,2442.5523434934416
3307,Unknown,2,6664.28271196967,2425.6666625666
3310,Paid,39,110137.64240511337,2485.4324938216746
3310,Pending,3,11139.3837875917,3282.590912056153
3310,Overdue,2,3509.8861513218053,2466.8781945879473
3310,Unknown,4,11679.027206255743,2479.582143093945
3311,Paid,33,58261.927321057425,2607.71579069395
3311,Pending,3,8343.57433118353,1718.7374843536486
3311,Overdue,2,6729.3468841180875,2530.3353627464126
3311,Unknown,3,5304.147821625215,3594.1202932003007
3312,Paid,35,77505.18825207249,2997.823018409103
3312,Pending,2,3542.2482712277842,2369.811402765068
3312,Overdue,1,2101.3260871713005,1937.78804867721
3312,Unknown,2,3663.7619176832504,2495.679006053161
3313,Paid,40,85705.84815238809,2829.1065054628875
3313,Pending,3,7370.674908390281,3396.705252641881
3313,Overdue,3,6439.44233370658,2616.300015609066
3313,Unknown,2,6446.6919921107565,1989.6779301886795
3315,Paid,44,98986.01047927051,2874.4705396248387
3315,Pending,1,2352.5673544166275,1836.7605177527048
3315,Overdue,3,5771.170000059216,3192.6303318303126
3315,Unknown,2,4741.826675588615,2549.39052555829
3316,Paid,47,80992.82919910616,1901.5348033462758
3316,Pending,2,4552.726788635752,2464.7563198429416
3316,Unknown,2,5496.754981697245,2497.466196653532
3319,Paid,36,101308.4340217947,3455.0283843864795
3319,Pending,2,5290.34675402805,3049.7016755116156
3319,Overdue,2,5506.044452763159,2204.795900521849
3319,Unknown,1,2485.3432514224287,2913.07695512009
3320,Paid,26,66809.670695691,2656.6490723760644
3320,Pending,3,7049.215410289724,2279.068994731985
3320,Overdue,1,2659.8906242862868,880.6894461516597
3320,Unknown,3,7078.959354509597,2499.3369333550836
3321,Paid,39,85733.22039894284,2227.5343220691616
3321,Overdue,2,7674.436245965416,2283.6301754326546
3321,Unknown,3,8560.705345217744,2954.2286140704005
3322,Paid,43,140096.98215643043,3274.467857749832
3322,Pending,1,2014.0987838311407,2328.9572751339288
3322,Overdue,4,11329.510681887281,2459.526397498533
3322,Unknown,4,7901.9595830247235,3092.22992971176
3324,Paid,37,63037.78873006602,2050.233254884312
3324,Pending,1,2360.947346286886,2897.696340305895
3324,Overdue,7,15137.85153034794,2565.507674247149
3324,Unknown,1,2011.8210766057734,3399.407510396444
3327,Paid,27,50399.06041825775,2971.891923109767
3327,Pending,2,5211.217083568924,3419.5084029702266
3327,Overdue,2,7494.906528836393,2968.7574059836697
3327,Unknown,1,3367.4439236589574,2572.8787242102435
3329,Paid,33,84294.49998516313,3016.6876136787296
3329,Pending,2,2751.5952488854714,1960.834994017394
3329,Overdue,2,6056.195669925917,2767.629250924842
3331,Paid,30,99117.1380882573,2159.3862315641018
3331,Pending,2,5779.961273007301,2644.626693965758
3331,Overdue,5,14770.084578308764,3013.5103016310004
3331,Unknown,1,2416.460044847355,2182.197623480558
3332,Paid,22,44093.34778301618,3028.746018849557
3332,Pending,2,6144.144796970539,2917.2659907753405
3332,Overdue,1,2433.4056233363012,1593.0451336564024
3332,Unknown,5,15484.930686848818,2647.790530860395
3337,Paid,43,148594.37146511197,1914.1602874899695
3337,Pending,2,6991.631098630327,2870.6659834675374
3337,Overdue,1,2589.3660043936397,2873.3128859688677
3337,Unknown,1,2599.998256125763,2929.409741536949
3338,Paid,33,94985.0177005168,2839.212853412213
3338,Pending,4,10396.830969713712,3219.6130490058426
3338,Overdue,1,3448.2548523706173,3182.7295762190824
3338,Unknown,3,9538.212463889166,2216.157649485472
3340,Paid,25,70196.65528639505,2223.609401119278
3340,Pending,2,4931.213178862038,3427.489394312781
3340,Overdue,2,4579.482896727268,1691.4105623701403
3340,Unknown,1,2152.5296496241685,3148.3625269149406
3341,Paid,28,65456.41928450177,2409.6916698058726
3341,Pending,4,10638.047674831521,2692.1424240187634
3341,Overdue,3,7695.25241920894,2224.461473952497
3341,Unknown,2,5356.694553857588,2933.8847793722975
3343,Paid,39,105309.0380750166,2558.435609828271
3343,Pending,4,10216.00419258908,2635.902816804673
3343,Overdue,1,1867.9020313859437,2298.420185824165
3344,Paid,26,69085.48476929814,2652.813929460417
3344,Pending,3,8198.63501437096,2091.2795764953617
3344,Overdue,1,2808.414178211591,2145.6702993641684
3344,Unknown,2,7273.687387345092,2606.7665719477645
3346,Paid,43,66622.47674786381,3133.0832568904243
3346,Pending,3,7018.891167596785,2649.730263800305
3346,Overdue,1,2075.108794549554,1964.6934448799157
3346,Unknown,2,4045.461415965927,2824.2915488404
3347,Paid,38,60326.93388293898,1999.106236880658
3347,Pending,5,8680.161075472188,2782.0814097101356
3347,Overdue,2,5807.468635761499,2000.4381594117303
3347,Unknown,3,6560.8400125422395,2339.821790404885
3348,Paid,41,129595.236761814,3246.6366390485196
3348,Pending,2,4082.7343293640424,2684.347980557625
3348,Overdue,2,6014.334786346794,2897.973892193116
3348,Unknown,5,8877.002552372624,2203.592563991802
3349,Paid,36,83928.25494513307,2611.3469370190883
3349,Pending,2,5567.349603368205,1410.7850471528375
3349,Overdue,2,5063.809121021414,2230.6478518362983
3349,Unknown,1,1704.638401616403,3245.9612485781063
3351,Paid,34,85729.62153225907,2950.0078889891356
3351,Pending,3,7858.857558492509,2704.8536477512703
3351,Overdue,4,8192.296474987654,2492.854646461762
3351,Unknown,4,9071.071553513499,2908.055224463439
3352,Paid,42,122323.22743522467,2551.5083274720073
3352,Pending,1,2508.634808522411,2197.948497657314
3352,Overdue,1,3282.7935014362165,3187.4096781369944
3353,Paid,36,66449.62770772348,1382.7650778312513
3353,Pending,3,8751.389579875598,3291.0583987646105
3353,Overdue,1,2663.365102684682,3795.063112472788
3353,Unknown,3,7071.257714659676,2289.9586644139363
3354,Paid,37,70818.6970471433,2437.2262664715677
3354,Overdue,1,2894.2705675695306,2693.8307831962834
3354,Unknown,3,8110.016105182563,2270.4905363478947
3355,Paid,38,117464.58299746632,1514.362550523237
3355,Pending,2,4448.149047503638,2147.4479364594836
3355,Overdue,1,2672.9398952358283,3042.590344817364
3357,Paid,36,105175.15870803759,2851.45300687305
3357,Pending,3,8098.551267759005,2651.4637938229966
3357,Overdue,1,1927.3421045891787,2383.0446160221923
3357,Unknown,4,9644.764826200182,2126.312204950869
3358,Paid,37,107706.6854642422,2808.8748088375687
3358,Pending,4,9943.144562420695,3177.6913713360946
3358,Overdue,1,2599.63420173749,2666.2790460759243
3359,Paid,32,81182.28596636036,2318.6200597712614
3359,Pending,3,9004.394077989105,2719.875820538712
3359,Overdue,1,1714.774178860649,2908.668855634968
3360,Paid,39,97666.58965419914,2024.6821290275366
3360,Pending,2,6005.345526522833,3130.496695667943
3360,Overdue,5,15518.082470633759,3240.316946537475
3360,Unknown,2,4557.328224613081,2823.9328184412584
3361,Paid,37,104775.2000135912,3168.0661626463816
3361,Pending,3,8752.305149298163,2588.244532790692
3361,Overdue,1,2654.8286923358246,2900.1532550739594
3362,Paid,33,91698.0325975143,2619.66787175432
3362,Pending,3,6548.897203456441,2842.01075252665
3362,Overdue,1,1016.3366177663381,2788.1948525815533
3362,Unknown,2,2800.703873896454,2222.4431495315002
3363,Paid,36,78293.094347292,1900.472165651488
3363,Pending,1,2108.072789567662,2616.1688978670936
3363,Overdue,1,3658.0570229617006,2793.5325296133806
3363,Unknown,3,8365.602984600024,2024.375936623942
3365,Paid,26,73626.35670853399,2724.8922542411538
3365,Pending,1,2512.8051894496584,2175.5286937979668
3365,Overdue,2,4528.7470074477205,2944.965408335615
3365,Unknown,3,6751.1857457562755,3784.5914949132666
3366,Paid,32,106086.55425620842,2110.0115935418066
3366,Pending,3,7415.842520149765,3323.353838369505
3366,Overdue,2,7242.763701474794,3470.453179589713
3366,Unknown,2,5291.223033539874,2036.9308504223948
3367,Paid,36,109373.39392299319,2218.7615024609786
3367,Pending,2,5537.075503235557,2284.7643437327606
3367,Overdue,1,2945.944731181825,2330.718937855711
3367,Unknown,1,2572.8838494214783,2665.9254190238435
3370,Paid,31,86267.2657296637,2581.1935466511304
3370,Pending,2,5031.466657587607,2836.3986329391555
3370,Overdue,3,6558.131644253915,2507.6072495525277
3370,Unknown,2,3473.7812944166462,2414.278557594178
3371,Paid,37,112192.0940198532,2537.995761625923
3371,Pending,3,6599.019717577895,2650.9609045497423
3371,Overdue,3,6602.326630763978,2384.098540705585
3372,Paid,29,85758.7073673759,2271.264009548696
3372,Pending,1,2349.7934470527334,2196.6948149043583
3372,Overdue,2,4297.770521427945,2299.4732082703913
3372,Unknown,4,10766.521806319395,2052.145010646753
3373,Paid,31,80922.56855179538,3224.843031309139
3373,Pending,3,6500.687056152781,2923.343102909608
3373,Overdue,1,3096.2831596053893,2180.753098408695
3373,Unknown,1,2717.11206506537,2645.8550647195107
3375,Paid,32,56244.38083449001,2872.875243555146
3375,Pending,5,14101.621204514095,2508.3927686182074
3375,Overdue,1,3279.2932605251535,1980.4274725433652
3375,Unknown,2,5531.756178939138,2991.355602309421
3376,Paid,32,88226.02890205185,3166.3566842950877
3376,Pending,4,10961.622127910776,2534.7869137400207
3376,Overdue,3,9733.32597881034,3205.566758956791
3376,Unknown,1,2725.9734609996244,2500.6468087585686
3377,Paid,39,107811.260960376,1873.8404453623207
3377,Overdue,1,2500.6734014169515,2970.974941000991
3377,Unknown,2,5907.371313260868,2983.0982806186876
3378,Paid,42,80748.56880826295,3201.326073106623
3378,Pending,1,2824.3422878120537,2066.776453974234
3378,Overdue,2,5321.27270659656,2877.1035544327237
3378,Unknown,2,5058.490958640009,2055.788187165505
3379,Paid,27,91552.24411569291,1783.1316687696635
3379,Pending,3,6503.251547235501,2733.978819674562
3379,Overdue,1,2576.0466315147723,2376.5221864886425
3379,Unknown,1,2430.2347799553118,1223.6527053144312
3380,Paid,45,106085.07272459885,3081.463239611894
3380,Pending,5,16827.924225741765,2547.1451027330327
3380,Unknown,1,3367.795023963204,2491.8167847287496
3381,Paid,37,102884.69350944612,3372.163719584417
3381,Pending,1,2478.189075411737,2658.563174921643
3381,Overdue,2,3821.118352238384,3407.2167241621773
3381,Unknown,1,1788.6783846838634,2108.276760694147
3383,Paid,48,136616.42932713544,2932.4449485856853
3383,Pending,2,5483.247354421128,3127.0584382935112
3383,Overdue,2,5482.070799626004,2155.0445255665572
3383,Unknown,1,2683.377265433318,2813.2620849570153
3384,Paid,32,107668.82737925713,1900.5204323375715
3384,Pending,1,2508.445191401334,2484.717720074151
3384,Overdue,1,3274.4678551456113,2293.3209096356986
3384,Unknown,2,6182.00273923152,2560.7815162571624
3386,Paid,37,100800.53417842845,2380.3602418944597
3386,Pending,2,4784.314984335395,2390.8627191711403
3386,Overdue,3,6101.729626404891,3253.3023467306793
3386,Unknown,4,8759.84948976737,2796.6670958746663
3387,Paid,31,54414.425034667445,2596.5868905354046
3387,Pending,2,3896.554144143237,2889.423222644129
3387,Overdue,1,2192.4946175907667,2312.885972386504
3387,Unknown,2,4694.411043090248,2734.362569689287
3388,Paid,24,76516.0908212534,2875.9662870642755
3388,Pending,4,8610.63555594453,3334.0579684977056
3388,Overdue,1,3292.0165872774883,2012.6907352588505
3388,Unknown,2,4916.371270496946,2067.0754783735442
3389,Paid,33,61743.03207991364,2749.138631366073
3389,Pending,3,6221.285473162029,3468.539992885991
3389,Overdue,1,2135.385801085337,3004.831946761854
3389,Unknown,3,7117.473223557778,1894.3353865985
3390,Paid,38,130618.76202743045,2279.013035826266
3390,Pending,3,7939.228730749768,1626.8144098949392
3390,Overdue,3,5750.106022775105,3199.1278331169506
3390,Unknown,2,4436.695111993113,1997.8605915051662
3391,Paid,43,110574.32550666144,2894.3282015067334
3391,Overdue,3,7047.056670984481,2467.4254223523517
3391,Unknown,1,3015.602906074485,1698.559656150058
3392,Paid,26,56429.929802233055,2220.5547848994415
3392,Overdue,2,4571.143215057962,2640.6647262594333
3392,Unknown,3,5094.332361384506,2278.89265105068
3393,Paid,25,53134.52570655236,2064.6727847077395
3393,Pending,3,8149.4785656887325,2434.4616819912612
3393,Overdue,2,7333.895864422534,2515.985855427023
3394,Paid,29,87125.98896241131,2438.5719368024766
3394,Pending,1,2304.580638931751,2735.2157154524557
3394,Unknown,3,7697.316047285431,1919.0218832047835
3395,Paid,41,128898.76498777625,2320.8372428974135
3395,Pending,3,6619.563843413034,2794.951308266672
3395,Overdue,1,2199.543079365131,2468.288722038289
3395,Unknown,2,3500.3738025356506,2863.538900210084
3396,Paid,31,96695.94742549633,2742.8326398097597
3396,Pending,2,3994.701856677113,2563.5908900810723
3397,Paid,40,81650.80792800488,3560.6031071789853
3397,Pending,1,3122.052186011215,3208.572597151844
3397,Unknown,1,2124.359169077019,2634.987524155671
3398,Paid,24,73790.23159571204,2549.3955593084133
3398,Pending,3,6116.996376379813,2184.83207485036
3398,Overdue,3,9865.91542829454,1989.6513258091884
3398,Unknown,3,8968.010346333249,2533.0126251225934
3402,Paid,32,88769.25206028583,2444.2983886733555
3402,Pending,4,10365.753059576844,3344.2484836235617
3402,Overdue,3,8763.80189602847,2628.9171422295954
3402,Unknown,3,10149.750546554347,2562.064658226645
3403,Paid,35,93055.33608091694,2594.281961043016
3403,Pending,4,9224.083213702208,2573.191560906428
3403,Overdue,3,9695.718593414203,2295.1578961121427
3403,Unknown,2,4686.447745023067,2608.4639835273742
3404,Paid,46,115840.80022581283,1968.4982491476037
3404,Pending,1,3023.3138601543947,2758.3219538655103
3404,Overdue,1,2650.7111031140284,3502.4208794571837
3404,Unknown,1,2507.1670961939903,2546.350466831364
3405,Paid,32,84714.17800777382,3194.274204549857
3405,Pending,1,2717.4967050077857,2558.634073591029
3405,Unknown,2,3585.1300291825437,2906.3587943729003
3406,Paid,28,68706.67199174441,2781.1852244485517
3406,Pending,1,1451.1603576803125,2481.6586508501855
3406,Overdue,3,5834.257126200166,2598.5342023364037
3406,Unknown,4,10204.458293274356,2426.7929542923594
3407,Paid,29,72753.29731351306,3051.8851702800293
3407,Pending,4,6163.5593504635435,3410.850688949422
3407,Unknown,1,2398.065575049901,2073.114226233093
3408,Paid,29,93392.2547964132,2461.2252257125215
3408,Pending,5,11912.636262273103,2602.3528339154373
3408,Unknown,3,4518.104921606675,3135.96905703623
3409,Paid,41,113834.35639936382,2000.644845849678
3409,Pending,2,4190.402451007459,2348.4126524386447
3409,Overdue,4,8486.035420096729,3028.912182368959
3409,Unknown,4,6471.679655243215,2292.5076044749294
3411,Paid,26,71704.75701340141,2538.3517391684286
3411,Overdue,2,5283.467530702393,2263.435315133275
3411,Unknown,3,8750.261004613325,2772.052156993265
3412,Paid,34,89515.75935911496,2728.9605721726275
3412,Pending,3,7137.735180292961,2276.5920171906664
3412,Overdue,4,9420.909237343269,2517.6165362933584
3412,Unknown,4,12090.11699042651,3281.923098721743
3413,Paid,43,109362.16235913821,2880.975233396204
3413,Pending,1,2505.9746949568025,2373.156353749932
3413,Overdue,3,8535.096549517883,3261.8529262523625
3413,Unknown,2,3448.2548805907227,2265.014840375155
3414,Paid,32,79157.96730594794,2925.8432141368025
3414,Pending,2,6928.177232478884,3004.331323944994
3414,Overdue,3,8557.701926344216,3258.124411208431
3416,Paid,37,84728.9150782743,2327.1072026131083
3416,Pending,4,12582.806537745279,3483.660024560875
3416,Overdue,1,2601.790533715048,2371.265787362653
3416,Unknown,4,6296.343198985775,2560.041807390381
3420,Paid,33,51400.37757710226,2162.233814635129
3420,Overdue,1,3341.8549106533646,2292.9614590674937
3420,Unknown,4,10306.66921504174,2344.768328953832
3424,Paid,23,69573.80876956582,2076.7957578002333
3424,Pending,2,5197.362889944512,2236.739762379929
3424,Overdue,5,9157.014707260976,2345.0386461509966
3424,Unknown,3,8382.065914666657,2742.065792665425
3425,Paid,33,93651.4233049178,1093.8916886135298
3425,Pending,3,6534.768453813755,1592.3414806867872
3425,Overdue,1,2473.6772945857865,1975.3419559000424
3425,Unknown,2,5807.986135099264,2759.037261514662
3427,Paid,32,90664.73498096142,2539.3224563491317
3427,Pending,4,12407.677820267554,2402.0711581650507
3427,Overdue,4,7783.831684609998,3023.8185526562297
3428,Paid,36,79466.14526557995,2579.590437138356
3428,Pending,5,14111.964717663977,2903.227407385929
3428,Overdue,1,2848.4676221837,2069.4554218667936
3428,Unknown,1,3003.4100569170423,2542.184417781721
3429,Paid,35,78514.65239527106,2802.8734399197883
3429,Pending,1,2103.8436982406156,2074.273953115256
3429,Overdue,2,3564.4627869748238,2314.095769365722
3429,Unknown,3,7763.712523271983,3353.440963275062
3431,Paid,31,84667.79795551144,2817.4393712322835
3431,Pending,5,14168.945744030832,3248.808314650292
3431,Overdue,2,6153.970816020225,2293.2346925712413
3431,Unknown,1,2090.578723080035,2817.1117110664427
3433,Paid,40,92187.81647566997,2277.484847104286
3433,Pending,2,5769.984851053494,2616.3216951512795
3433,Overdue,3,7993.560685605065,2747.944820836279
3433,Unknown,4,11461.989142323067,2279.4649059763515
3435,Paid,33,72051.88714098124,2271.060633426222
3435,Pending,1,3499.556875601085,3193.456549642829
3435,Overdue,2,5197.726347398921,2461.0339467008016
3435,Unknown,1,3682.687707297694,2721.0250320035625
3436,Paid,40,125071.68403758596,3079.6432213327816
3436,Pending,2,5202.547587256766,2324.0170075111632
3436,Overdue,3,6285.510755147177,2377.324416992023
3436,Unknown,3,8136.253479071855,3512.8743125561036
3437,Paid,38,121864.98451156344,1815.7568523415816
3437,Pending,2,4571.172803403357,2665.012103912176
3437,Unknown,2,5090.109522296343,2557.6850598142664
3438,Paid,42,173321.06050754152,1788.090906186198
3438,Pending,3,6869.847791161449,2062.924669515632
3438,Overdue,1,2672.632442212182,2902.6141267962844
3438,Unknown,4,11696.69454090911,3326.4516433829012
3440,Paid,25,52522.2897209871,2089.7052353575978
3440,Pending,4,8582.502262395217,2495.922761033005
3440,Overdue,2,5620.30273017143,2596.8451638605775
3441,Paid,52,104639.50372490026,3278.678333381892
3441,Pending,4,9407.385664636568,2606.4474307563137
3441,Overdue,2,8382.155283689088,2357.861031345146
3441,Unknown,3,4588.839095890454,3143.0735707736967
3442,Paid,31,99023.56647253488,2639.8341611057904
3442,Pending,3,7963.572889207645,3446.671492768172
3442,Overdue,2,4516.91224501518,2501.4617524743257
3442,Unknown,3,6549.414127205744,1660.459288511835
3443,Paid,38,85673.96160588283,2233.8560266251593
3443,Pending,4,6800.1973730213285,2830.670804205763
3443,Overdue,1,2312.9924720711074,2174.5613321749265
3443,Unknown,2,2875.7033442940597,1841.7648720301008
3444,Paid,42,118316.24156185736,2610.116020374959
3444,Pending,2,5179.875372159386,2086.520454770945
3444,Overdue,2,6863.244455176051,2933.93279324935
3444,Unknown,3,6953.349045655446,3125.7391171702734
3445,Paid,40,102849.88755932654,2674.6002343505806
3445,Overdue,1,2916.375992150045,2690.8668674084142
3446,Paid,26,60560.79348665996,1901.8859340055812
3446,Pending,2,5223.4378836290325,2467.236649203169
3446,Overdue,1,2965.7246362047426,2559.639788304983
3446,Unknown,3,7236.0701940584095,2825.6747084076105
3448,Paid,29,60633.81279967481,3044.2917337080626
3448,Pending,2,5460.850057452886,3434.368715701735
3448,Overdue,3,6436.587109063457,2013.534699750975
3451,Paid,33,90752.20567491115,2963.487556660144
3451,Pending,1,1837.9760208796893,1144.545622233587
3451,Overdue,3,6899.3073951043,3046.0020183473935
3451,Unknown,1,2151.572979290388,1906.8779976481817
3452,Paid,28,61503.601530892345,2108.709086831563
3452,Pending,4,9113.15498232708,3137.5834008780676
3452,Overdue,3,6982.419918060901,2555.820550248496
3452,Unknown,1,1902.8388703967253,2178.241376702711
3453,Paid,36,95179.2730896768,2473.292613138831
3453,Pending,1,3133.786402343383,2748.5727992301477
3453,Overdue,4,12986.894548959019,2958.359106056994
3453,Unknown,3,6159.527963617773,2924.079241563406
3456,Paid,36,108420.47727579516,2505.890797486589
3456,Pending,4,10290.84450943693,2136.1729811221026
3456,Overdue,1,3184.188813430501,2588.9921904801176
3456,Unknown,1,1664.8177959167788,2651.569411574527
3457,Paid,41,103014.33576650269,2777.3780010648197
3457,Pending,3,9170.834141455252,2079.3931452303564
3457,Overdue,1,2779.8571955438388,1745.230948433366
3457,Unknown,3,10358.567573175766,1885.4923951725586
3459,Paid,27,83968.32651007149,2761.4776743831376
3459,Overdue,1,2327.2378807062128,2689.720153877472
3459,Unknown,1,3156.788952250758,2701.8980754419526
3461,Paid,33,134386.90488083352,1817.6642571075042
3461,Pending,3,8400.801293366016,3082.9681457163447
3461,Overdue,6,18947.127312532873,3493.7298964588936
3461,Unknown,4,9486.25883616224,2436.9512433208765
3463,Paid,35,70805.56397835222,3106.653964556878
3463,Pending,2,5460.831106517024,1895.4788135912827
3463,Overdue,4,13217.606838550442,1814.4792823735054
3463,Unknown,1,2956.162380560979,2244.678872618523
3467,Paid,30,85988.8207574217,2518.476870027241
3467,Pending,2,6701.809547627041,3622.307395632385
3467,Unknown,2,6621.825790764375,2162.483526681398
3468,Paid,34,101107.29454147916,3139.604876953356
3468,Pending,2,6433.122219527108,1402.52520126825
3468,Unknown,1,2018.717730880156,2506.6821851461514
3469,Paid,33,99361.23230545995,2977.469486055846
3469,Overdue,2,4936.832340004539,2057.528405898687
3469,Unknown,1,3258.8557968556233,2705.0803261844817
3470,Paid,45,87017.91470511942,2410.6315869453574
3470,Pending,4,7451.93094707178,2582.405337154196
3470,Overdue,1,2734.7520053603803,2578.289844951175
3470,Unknown,2,5918.447736215561,2187.9724940555734
3471,Paid,34,67183.68616021426,1894.6604889204318
3471,Pending,1,2328.6944293781107,2249.775792893608
3471,Overdue,2,5754.479007279191,2854.4585516527177
3472,Paid,34,50133.01777110783,2899.791000418967
3472,Pending,1,2619.5744155917478,2622.0056922712197
3472,Overdue,4,9060.300019070926,2588.1650715686187
3477,Paid,40,124729.95347802204,2982.5393551850384
3477,Pending,1,3880.5850068487325,2897.4582738516065
3477,Overdue,2,4975.879196621608,2072.4202800612647
3477,Unknown,2,3371.243554275345,2804.3731842778975
3478,Paid,46,113298.87435529682,3409.6598886163556
3478,Pending,2,5419.23031231312,2688.502255572755
3478,Overdue,2,3891.3073854925487,2500.5198655040094
3478,Unknown,1,3571.9371913026202,1865.1225682020856
3485,Paid,37,77193.1359747829,2348.023938787794
3485,Pending,2,5057.905102214031,2565.9035443627145
3485,Overdue,5,6157.4220930362535,3299.321059614816
3485,Unknown,2,6144.185382011787,2416.809751631753
3487,Paid,41,93864.51609714072,3272.4326374467064
3487,Pending,4,15239.980055857199,2972.486571136973
3487,Overdue,3,9689.58977123797,2299.6099632872283
3487,Unknown,1,2115.219424865801,3354.630403171346
3488,Paid,43,129374.40512881828,2958.881233979106
3488,Pending,1,3143.6373021033123,2818.0996704372656
3488,Overdue,2,5912.701008013748,2455.6316930359617
3488,Unknown,2,5056.848660550293,2277.966034834065
3489,Paid,38,125154.8067322693,2650.4151172232396
3489,Overdue,4,7405.5512952117715,2259.5892318520373
3489,Unknown,5,6999.224019796033,2294.6537817234657
3490,Paid,32,84150.95692229403,2955.3440802637847
3490,Pending,2,6423.369890663405,1929.9002490679686
3490,Overdue,1,2644.292293508285,2701.937040926918
3490,Unknown,4,7585.309188514759,2564.5810221513602
3494,Paid,44,104620.69049230534,3151.557940267725
3494,Pending,2,3752.4893928002284,3442.839581970292
3494,Overdue,3,6644.590686776875,2426.077375762446
